,peri_title,comm_title,ques_title,excl_title,peri_text,comm_text,ques_text,excl_text,title_length,text_length,title_words
14060,2,0,0,0,11,6,0,0,55,1258,7
28206,0,0,0,0,26,22,4,1,73,3390,11
18727,0,0,0,0,3,5,0,0,49,529,8
20389,0,0,0,0,3,5,0,0,59,564,7
31093,0,0,0,0,49,28,7,4,52,5368,7
33611,0,0,0,0,69,51,10,3,86,7076,15
17794,0,0,0,0,50,41,2,0,66,5473,9
30230,0,0,0,0,18,25,0,0,55,2803,8
11221,0,0,0,0,29,34,0,0,61,2879,11
37971,0,0,0,0,36,22,0,0,129,2839,20
14569,0,0,0,0,3,4,0,0,63,510,12
24971,0,0,0,0,10,11,1,0,93,1299,15
32778,0,0,0,0,36,24,4,10,126,3750,21
4771,0,0,0,0,35,10,0,0,57,2660,8
20125,0,0,0,0,16,24,0,0,79,2448,12
44742,0,0,0,0,4,10,0,3,39,1024,8
6075,0,0,0,0,20,18,0,0,57,2329,6
4610,0,0,0,0,8,2,0,0,52,362,10
40126,0,0,0,0,5,1,7,1,98,1073,15
10056,0,1,0,0,7,4,0,0,61,654,9
11460,0,1,0,0,12,15,0,0,71,1420,11
5716,2,1,0,0,16,16,0,0,67,2563,12
13308,0,0,0,0,16,21,0,0,40,2356,6
36564,0,0,0,0,18,23,5,1,115,3480,19
6841,0,2,0,0,17,9,0,0,65,1412,10
29360,0,0,0,0,22,14,2,4,83,1516,13
1656,0,0,0,0,6,6,0,0,75,623,11
40856,0,0,0,0,16,25,2,0,177,2121,27
3196,2,0,0,0,17,16,0,0,70,2514,9
30300,0,0,0,0,20,18,0,0,102,2536,14
30751,0,0,1,1,8,7,1,1,80,1363,12
12027,1,0,0,0,9,15,0,0,57,1202,10
6530,0,0,0,0,12,6,0,0,61,623,9
12629,0,1,0,0,17,18,0,0,66,2775,13
1919,2,0,0,0,4,1,0,0,70,320,11
41377,0,4,0,1,15,5,0,0,128,2219,20
39317,0,2,0,0,31,39,4,0,194,3823,32
5296,0,0,0,0,172,70,1,0,42,7887,6
14036,0,0,0,0,15,21,0,0,61,2313,10
33551,0,0,0,0,14,11,0,0,79,1728,11
29965,0,0,0,0,28,32,2,1,85,3070,15
16044,0,0,0,0,35,27,0,0,80,3932,12
7069,0,1,0,0,31,30,0,0,64,3670,10
21838,0,0,0,0,21,21,0,0,59,2162,11
7185,0,0,0,0,5,5,0,0,83,556,12
12086,0,0,0,0,2,1,0,0,61,298,9
14236,0,0,0,0,2,4,0,0,57,459,9
5202,0,0,0,0,32,56,0,0,58,4180,9
27384,0,0,0,0,15,18,0,0,68,1760,9
16108,0,1,0,0,24,20,0,0,61,3075,9
23161,0,2,0,0,29,22,0,0,73,2958,12
27714,0,0,0,0,13,20,0,0,64,2014,12
5922,2,0,0,0,26,13,0,0,59,2110,11
25852,0,1,0,0,11,13,3,2,94,1446,14
17796,0,0,0,0,22,28,2,0,56,2876,9
2387,2,0,0,0,20,14,0,0,62,2686,10
32600,0,0,0,0,12,10,0,0,89,1850,14
9232,0,0,0,0,16,24,0,0,53,2400,9
1999,0,0,0,0,16,17,1,0,65,2178,12
40606,0,0,0,0,0,0,0,0,119,47,18
43188,0,1,0,0,13,11,0,1,97,1901,17
44828,0,0,0,0,2,2,0,0,81,421,11
16391,0,0,0,0,4,2,0,0,58,472,11
28093,0,0,0,0,16,17,0,0,75,1759,13
19151,0,0,0,0,18,13,0,0,67,1759,9
25829,0,0,0,0,27,23,1,0,91,1816,14
33657,0,0,0,0,4,1,0,0,97,360,13
9078,0,0,0,0,43,42,0,0,63,5242,11
15484,0,1,0,0,3,6,0,0,58,635,8
2605,0,0,0,0,14,15,0,0,60,2358,10
40208,0,0,0,1,11,20,0,0,107,1495,18
9168,0,0,0,0,44,37,0,0,64,4679,10
33754,0,0,0,0,12,10,0,0,76,1233,13
31810,0,0,0,0,40,37,4,0,123,4662,17
26722,0,0,0,0,16,12,0,1,65,1791,11
7086,0,1,0,0,6,6,0,0,67,637,12
16928,0,0,0,0,3,4,0,0,44,655,7
38675,0,0,0,0,40,42,0,0,75,4282,10
2793,2,0,0,0,19,14,0,0,65,2627,11
27541,0,0,0,0,20,13,3,0,98,2389,16
11980,0,1,0,0,36,34,0,0,67,4678,10
17749,2,0,0,0,20,16,0,0,74,1563,14
19480,0,1,0,0,46,51,0,0,65,5634,11
37158,0,0,0,0,24,27,2,0,105,2913,14
10870,2,1,0,0,34,23,0,0,78,4089,13
29339,0,0,0,0,17,17,3,0,78,1935,11
41981,0,0,0,0,23,13,2,1,130,2895,20
140,0,1,0,0,14,22,0,3,75,1454,11
42710,0,0,0,0,3,8,0,0,88,920,12
34519,0,0,0,0,25,12,0,1,84,2552,13
6040,0,0,0,0,3,2,0,0,59,424,10
6081,2,0,0,0,7,10,0,0,60,887,9
19219,0,0,0,0,4,5,0,0,60,781,10
29317,0,0,0,0,34,22,0,6,93,2592,15
32559,0,0,0,1,24,20,0,2,101,3876,14
9052,0,1,0,0,38,24,0,0,65,3027,11
20332,0,0,0,0,8,9,0,0,53,1208,9
11596,0,1,0,0,38,36,0,0,60,4803,9
30441,0,0,0,0,21,16,0,0,94,2756,13
13071,0,0,0,0,19,28,0,0,57,3773,9
20969,2,0,0,0,11,1,0,0,75,574,12
42717,0,1,1,0,32,11,3,7,46,1098,7
31023,0,0,0,0,11,10,0,0,85,1464,11
31185,0,0,0,0,10,7,0,0,141,1370,22
9942,0,0,0,0,17,8,0,0,47,1643,8
40545,0,1,0,1,18,19,1,0,95,2054,15
8715,2,2,0,0,45,42,1,0,77,4048,12
40254,0,0,0,0,11,12,1,0,139,1230,18
11726,0,0,0,0,2,4,0,0,82,503,13
4203,0,0,0,0,9,11,0,0,61,1472,9
12879,0,0,0,0,7,6,0,0,58,935,10
44058,0,0,0,0,2,11,1,0,58,913,10
31004,2,0,0,0,42,43,2,1,100,5906,14
37330,0,0,0,0,34,25,0,0,95,3776,17
23737,0,0,0,0,13,20,2,0,74,1832,13
885,0,0,0,0,39,65,0,0,69,5308,10
25857,0,1,0,0,10,19,1,0,98,1901,15
30559,0,0,0,0,9,10,0,4,166,1666,22
30681,0,0,0,0,21,30,0,0,118,2436,19
38193,0,0,0,0,1,2,0,0,77,138,10
43928,0,0,0,0,5,8,0,0,59,965,8
41443,0,0,0,0,18,13,0,0,138,2458,20
26039,1,0,0,0,10,28,0,0,86,1710,13
34809,0,0,0,0,6,3,1,3,116,1170,18
2685,0,0,0,0,23,12,0,0,60,1533,9
25761,0,0,0,0,34,28,0,0,79,3741,15
32253,3,0,0,0,68,41,0,0,94,7348,18
34897,0,1,0,0,2,1,0,0,109,241,17
20454,0,1,0,0,18,24,0,0,66,2403,12
4153,2,0,0,0,21,20,0,0,73,2323,12
35189,0,0,0,0,22,15,0,1,77,1761,13
9612,0,0,0,0,17,24,0,0,61,2354,10
26531,0,0,0,0,42,35,2,2,83,3946,13
32966,0,0,0,0,0,0,0,0,79,1,12
2365,0,0,0,0,13,11,0,0,55,1530,10
11847,2,0,1,0,94,87,0,0,77,9207,11
31484,0,0,0,1,21,16,0,1,100,1910,13
11775,2,0,0,0,68,33,0,0,62,4538,11
26952,0,0,0,0,16,10,0,0,76,2062,12
12234,0,0,0,0,4,6,0,0,67,751,9
8461,0,0,0,0,30,13,0,0,49,2320,7
16207,0,0,0,0,5,8,0,0,78,732,12
5671,0,1,0,0,46,37,0,0,58,5309,9
13952,0,1,0,0,29,24,0,0,85,3258,12
7845,2,0,0,0,25,12,1,0,57,1860,9
10953,0,1,0,0,50,40,0,0,75,5541,10
24835,0,0,0,0,25,28,0,0,76,3468,12
3298,0,0,0,0,31,21,0,0,50,3397,8
7296,2,0,0,0,38,50,1,0,60,4525,9
7468,0,0,0,0,46,41,0,0,64,5646,9
31951,0,0,1,0,7,7,0,0,72,1127,10
24108,0,0,0,0,17,16,2,0,84,1903,15
35509,0,0,0,1,33,46,0,1,111,3232,16
17061,0,0,0,0,1,1,0,0,60,235,9
5469,2,0,0,0,13,7,0,0,69,861,12
3083,0,0,0,0,5,3,0,0,73,471,12
25879,0,0,0,0,13,14,0,0,93,1754,12
20872,0,0,0,0,24,14,0,0,57,1982,10
32327,0,0,0,0,14,2,1,4,82,1398,11
38121,0,0,0,0,1,0,0,2,87,110,14
35149,0,0,0,0,12,21,1,0,104,2050,17
18697,0,1,0,0,22,27,0,0,70,3104,10
10387,2,0,0,0,6,4,0,0,64,712,10
947,0,0,0,0,19,10,0,0,68,2096,11
34903,0,0,0,0,2,0,0,0,72,151,9
29302,0,0,0,0,20,25,1,0,81,2182,14
2421,2,1,0,0,7,2,0,0,77,506,11
18738,0,0,0,0,26,22,0,0,71,3688,10
31244,0,0,0,0,17,8,1,2,117,1401,20
30627,0,0,0,0,10,9,0,1,82,1227,14
33903,0,0,0,1,0,0,0,0,122,1,21
23880,0,0,0,0,18,15,0,0,73,2121,12
650,0,0,0,0,23,16,0,0,41,1785,6
14244,0,2,0,0,3,4,0,0,67,248,12
30043,0,0,0,0,26,22,3,0,89,3299,13
3082,0,0,0,0,51,52,0,0,66,5884,9
2759,2,0,0,0,17,23,0,0,60,2540,11
7099,0,1,0,0,45,37,0,0,62,5432,9
35839,0,3,0,0,20,23,1,2,115,2484,19
24522,0,1,0,0,21,23,2,0,94,2540,15
19607,0,1,0,0,53,60,0,0,90,5392,14
28865,0,0,0,0,11,17,0,0,79,1752,14
606,0,0,0,0,8,4,0,0,79,638,13
3103,2,0,0,0,35,42,0,0,75,5101,12
1849,0,0,0,0,20,20,0,0,56,2681,9
35505,0,0,0,0,10,18,1,0,118,1553,17
5624,2,1,0,0,18,15,0,0,69,2209,11
30755,0,0,0,0,8,6,0,2,80,1645,13
12906,2,0,0,0,7,5,0,0,74,443,10
36789,0,0,1,0,25,22,0,0,113,3086,19
16972,0,0,0,0,38,45,0,0,72,5349,10
44072,0,1,0,0,5,14,0,1,68,1151,13
12662,0,0,0,0,17,21,0,0,69,2309,12
3718,0,0,0,0,48,50,0,0,61,5784,9
32640,0,0,0,1,4,9,0,0,122,886,22
39062,0,0,0,1,27,34,2,0,109,3542,19
27353,0,0,0,0,20,15,0,0,79,2292,12
43509,0,0,0,0,54,64,0,0,78,7852,10
20322,0,0,0,0,9,4,0,0,63,604,10
18977,0,1,0,0,13,12,0,0,55,2294,8
32213,0,0,0,1,13,6,5,3,78,1988,13
40061,0,0,0,1,16,12,4,3,107,1736,17
29128,0,0,0,0,32,36,0,1,97,3684,16
33277,0,0,0,1,0,0,0,0,92,1,14
36870,1,0,0,0,3,2,0,0,97,225,15
20770,0,0,0,0,3,3,0,0,75,534,13
22104,0,0,0,0,29,22,0,0,72,2425,12
16080,0,0,0,0,7,2,0,0,60,967,11
7177,0,0,0,0,6,2,0,0,72,563,11
32250,0,0,0,0,9,7,0,0,81,893,13
37204,2,0,0,0,14,23,2,0,117,2125,19
14194,0,0,0,0,10,14,0,0,65,1322,10
42636,0,0,0,0,18,15,0,0,70,2389,11
38690,0,0,0,0,14,16,1,0,117,2266,18
28987,0,0,0,0,16,14,2,0,63,2382,10
6150,0,0,0,0,11,16,0,0,77,1590,11
35058,0,0,0,0,29,36,1,0,142,4896,19
15956,0,0,0,0,16,17,0,0,67,1324,11
257,0,0,0,0,20,12,0,1,69,1389,11
16775,0,0,0,0,16,14,0,0,88,2382,14
53,2,0,0,0,25,13,0,0,66,2675,9
5012,0,0,0,0,18,27,0,0,52,2893,8
43752,0,0,0,0,52,62,5,0,78,8374,11
31831,0,1,0,0,9,4,0,2,89,847,15
2720,0,0,0,0,16,18,0,0,57,2575,8
33338,0,0,0,1,24,23,0,1,133,2917,20
10522,0,1,0,0,17,16,0,0,53,2170,9
34586,0,1,0,0,14,18,2,0,173,2516,28
29239,0,0,0,0,20,41,4,0,81,3486,15
34060,0,0,0,0,0,0,0,0,76,1,12
2454,2,0,0,0,4,1,0,0,61,313,8
43837,0,0,1,0,50,68,2,0,63,7992,10
959,0,0,0,0,3,5,0,0,65,522,9
22691,0,0,0,0,25,27,3,0,96,2958,15
41292,0,1,0,2,6,9,4,1,148,1232,21
10374,0,0,0,0,14,11,0,0,46,1560,8
25791,0,1,0,0,15,18,0,0,91,1613,13
4313,0,1,0,0,25,6,0,0,68,2052,12
29402,0,1,0,0,21,38,0,0,89,3325,15
36595,0,0,0,1,7,10,0,0,50,1355,9
41698,0,0,0,0,37,41,2,0,118,5012,17
25415,1,0,0,0,26,21,1,0,96,2505,18
28711,0,1,0,0,28,14,0,0,65,2784,9
38950,2,0,0,0,41,39,3,0,126,4037,20
15070,0,0,0,0,14,18,0,0,67,1921,12
15835,0,0,0,0,18,15,0,0,64,2625,11
10209,0,0,0,0,21,11,0,0,59,2381,10
39095,0,2,0,0,31,23,1,0,159,2934,26
47,2,0,0,0,24,15,0,0,71,2259,11
41043,0,0,0,0,10,6,0,0,62,1431,10
31027,1,0,0,1,10,12,0,0,73,1511,11
16919,0,1,0,0,1,0,0,0,66,231,11
29512,0,0,0,0,8,15,0,0,73,1301,11
12867,0,0,0,0,3,1,0,0,76,263,9
41942,0,0,0,0,8,10,1,0,90,1454,17
44565,2,1,0,0,4,4,0,0,63,409,9
21635,0,1,0,0,24,17,1,1,82,1920,12
32316,0,0,0,2,15,13,2,2,102,1524,16
18671,2,0,0,0,9,1,0,0,61,325,11
15510,2,0,0,0,10,9,0,0,65,1047,9
40937,0,0,0,0,0,0,0,0,82,1,13
21716,0,0,0,0,27,27,3,0,75,2999,13
22167,0,0,0,0,30,31,2,0,81,3627,14
16877,2,0,0,0,4,1,0,0,56,391,10
31647,0,0,0,0,12,9,0,0,158,1353,27
27948,0,0,0,0,14,14,9,1,91,1743,17
22946,0,0,0,0,10,15,1,0,67,1880,9
7248,0,0,0,0,21,60,0,0,59,4413,8
41820,0,0,0,0,3,1,0,0,77,277,13
41792,0,1,0,0,35,28,4,0,115,4800,16
12969,0,1,0,0,8,12,0,0,58,1572,10
20814,0,0,0,0,10,9,0,0,63,1197,10
13444,0,0,0,0,10,12,0,0,74,1658,9
28709,0,1,0,0,23,16,1,0,77,1979,11
18315,0,0,0,0,13,8,0,0,59,1131,11
31267,0,0,0,0,24,19,2,1,138,2216,23
36009,0,0,0,0,26,25,0,0,78,2778,13
25324,0,1,0,0,17,23,1,1,82,2091,12
12680,2,0,0,0,43,39,0,0,66,3615,10
43949,0,0,0,0,4,13,0,3,33,821,6
5194,2,1,0,0,45,46,0,0,58,3705,8
9260,0,0,0,0,6,3,0,0,58,362,8
22545,0,0,0,0,10,18,1,0,86,1428,13
23194,0,0,0,0,16,21,1,0,100,1980,16
22847,0,0,0,0,29,31,0,0,80,2489,11
33884,0,0,1,0,0,0,0,0,68,1,10
774,2,0,1,0,135,51,0,0,64,6924,10
36860,0,0,0,0,28,32,2,1,116,3611,18
36292,0,0,0,0,0,0,1,0,52,69,8
30717,0,0,0,0,39,54,0,0,137,5691,22
20123,2,0,0,0,15,9,0,0,73,1311,12
24876,0,0,0,0,19,20,0,0,73,2067,11
35559,0,0,0,1,11,8,0,1,65,1133,11
7386,2,2,0,0,47,64,0,0,72,6018,11
44293,0,0,0,0,22,29,0,0,83,2557,12
29675,0,0,0,0,28,11,0,0,99,2103,16
6780,0,0,0,0,60,44,0,0,71,5211,11
21739,0,0,0,0,13,20,5,1,82,1782,14
16041,0,0,0,0,2,2,0,0,69,331,10
5907,0,0,0,0,16,9,0,0,59,1365,9
15239,0,0,0,0,6,7,0,0,59,1036,9
9366,2,0,0,0,21,17,0,0,75,2674,11
24656,2,0,0,0,20,10,0,0,95,1788,18
9093,0,0,0,0,30,26,0,0,67,2328,11
29032,0,0,0,0,15,16,2,0,99,2063,14
16230,0,0,0,0,6,8,0,0,44,962,7
32990,0,0,0,1,0,0,0,0,101,178,14
32825,0,0,0,1,24,25,3,1,123,3044,20
29366,0,0,0,0,15,14,1,2,90,1477,15
41037,0,1,0,0,10,17,0,0,98,1460,16
34492,0,0,0,1,27,36,1,0,155,3583,23
15457,0,0,0,0,16,11,0,0,61,1798,11
2103,0,0,0,0,19,22,0,0,59,2767,10
41871,0,0,0,0,32,20,3,0,71,4074,12
28961,0,0,0,0,25,28,1,3,71,3174,13
28762,0,0,0,0,25,25,0,0,79,2814,12
10214,0,0,0,0,3,2,0,0,47,503,8
592,0,0,0,0,16,13,0,0,67,1560,11
44612,1,0,0,0,7,11,0,3,63,1126,12
37973,0,0,1,1,0,0,1,0,90,107,15
39554,0,0,0,1,11,9,0,6,89,1847,13
16380,0,0,0,0,17,16,0,0,59,1857,10
21510,0,0,0,0,17,12,1,1,81,1686,11
38113,0,0,0,1,30,22,0,0,82,2555,14
7974,2,1,0,0,55,29,0,0,63,4168,11
6038,4,0,0,0,36,24,0,0,53,3138,8
42357,0,1,1,0,41,67,4,0,118,7276,20
12080,0,0,0,0,13,11,1,0,70,1276,11
42113,0,1,0,0,20,16,0,0,99,2198,16
23160,0,0,0,0,23,29,0,0,103,2777,13
10467,0,0,0,0,41,45,0,0,65,6190,9
19945,0,0,0,0,15,11,0,0,50,1819,8
18891,0,0,0,0,22,16,0,0,56,2417,9
22652,0,1,0,0,13,16,0,2,84,1885,12
26462,0,0,0,0,29,32,0,2,91,3783,13
15691,0,0,0,0,12,4,0,0,64,1350,10
19577,0,1,0,0,7,4,0,0,72,473,15
31256,0,0,0,0,16,19,3,11,90,2573,10
38157,0,0,1,0,14,23,2,0,134,2834,18
19707,0,1,0,0,11,11,0,0,60,1240,9
13399,0,0,0,0,7,8,0,0,59,926,10
3477,0,0,0,0,16,9,0,0,63,1026,12
15881,0,0,0,0,19,22,0,0,52,2207,8
6910,2,0,0,0,26,7,0,0,63,2299,11
5327,0,0,0,0,8,7,0,0,58,1012,7
29742,0,1,0,0,13,18,0,0,81,1932,12
6875,2,0,0,0,47,27,0,0,53,4244,9
33745,0,1,0,0,1,0,0,0,139,28,23
26979,0,0,0,0,13,10,1,0,94,1884,16
3849,2,0,0,0,19,21,0,0,73,1821,12
29173,0,0,0,0,15,17,0,0,84,2510,14
44566,0,0,0,0,82,61,3,0,105,9617,15
4537,0,0,0,0,19,20,0,0,69,2714,9
1864,0,0,0,0,23,30,0,0,58,3149,8
37936,0,0,0,0,24,19,1,0,104,2538,16
40083,0,0,0,0,28,25,0,0,104,3884,17
15801,0,0,0,0,27,22,0,0,60,3354,9
42015,0,0,0,0,32,23,0,0,135,3643,21
15781,0,0,0,0,5,6,0,0,67,730,12
33531,0,0,0,1,0,0,0,0,69,1,10
2153,0,0,0,0,13,18,0,0,61,2662,9
13462,0,0,0,0,11,1,0,0,65,403,14
44159,1,0,0,0,11,15,0,1,63,1645,11
22191,0,0,0,0,37,22,0,0,67,2382,12
3997,2,0,0,0,19,8,0,0,57,1595,11
2506,0,0,0,0,33,43,0,0,70,4532,10
18550,0,0,0,0,5,4,0,0,73,615,12
15962,0,0,0,0,4,4,0,0,62,688,10
11244,2,0,0,0,21,18,0,0,69,2314,10
15508,0,0,0,0,22,32,0,0,76,3337,12
12940,0,0,0,0,21,33,0,1,59,3504,10
37945,0,0,0,0,7,5,2,1,122,1320,16
7498,2,0,0,0,11,3,0,0,60,463,8
15280,0,1,0,0,16,20,0,0,57,2054,10
34851,0,0,0,0,0,1,0,0,114,303,18
42473,0,0,0,0,48,63,2,0,93,8984,16
1305,2,0,0,0,36,25,0,0,78,2518,13
10956,0,0,0,0,29,22,0,0,57,2760,10
16711,2,0,0,0,25,11,0,0,67,1957,10
21264,4,0,0,0,47,21,0,0,57,3579,10
42707,0,0,0,0,37,39,3,2,148,4133,22
23435,0,0,0,0,16,26,0,0,61,1968,11
4084,0,0,0,0,15,30,0,0,62,2171,10
24140,0,0,0,0,21,20,2,1,90,2387,13
25811,0,0,0,0,36,29,1,0,97,3979,17
4649,0,0,0,0,21,18,0,0,60,3105,9
1256,2,0,0,0,8,4,0,0,61,592,10
28087,0,1,0,0,17,14,0,0,98,2488,15
26426,0,0,0,0,26,39,1,0,69,3314,12
11619,0,0,0,0,18,22,0,0,56,2134,8
19136,0,0,0,0,43,25,0,0,62,4403,10
7933,0,1,0,0,21,23,0,0,57,3599,7
2378,0,1,0,0,16,17,0,0,64,2523,9
40512,0,0,0,0,17,15,0,0,88,2048,16
8072,0,0,0,0,12,7,0,0,45,1747,7
31994,0,0,0,0,11,9,1,0,97,1441,16
19277,0,0,0,0,4,4,0,0,55,583,10
33446,0,0,0,0,2,0,1,0,84,43,11
15080,0,0,0,0,10,9,0,0,58,1501,8
16592,0,1,0,0,28,56,0,0,58,4815,7
19274,2,0,0,0,18,17,0,0,69,2451,10
5379,0,2,0,0,14,6,0,3,50,902,10
7361,0,0,0,0,4,5,0,0,64,670,10
42500,0,0,0,0,2,7,4,1,134,934,21
42560,0,0,0,0,31,24,2,6,123,4774,17
41002,0,0,0,1,0,0,0,0,76,1,10
25112,0,0,0,0,21,28,1,3,89,2199,12
6178,0,1,0,0,27,14,0,0,50,1879,7
14879,2,1,0,0,7,4,0,0,74,559,12
6110,0,0,0,0,27,19,0,0,63,2767,13
566,0,0,0,0,5,0,0,0,78,626,11
30035,0,0,0,0,19,13,1,0,73,2326,10
31245,0,0,0,0,20,18,0,6,98,1749,15
22387,0,0,0,0,28,39,1,0,100,3376,13
43839,0,0,0,0,22,23,0,0,89,2924,13
29687,0,0,0,0,18,19,1,0,86,1972,14
33808,0,0,0,0,3,1,0,0,92,206,14
1277,0,2,0,0,31,17,0,0,68,2967,13
15324,2,1,0,0,30,16,0,0,77,1955,10
7960,3,0,0,0,24,17,0,0,60,2420,10
22611,0,0,0,0,2,3,0,0,90,588,15
27102,0,1,0,0,22,21,1,0,91,2792,15
6814,2,1,0,0,22,14,0,0,53,1582,9
8029,0,0,0,0,27,23,0,0,70,2340,10
43264,0,0,0,0,19,16,0,0,133,1716,21
34494,0,0,0,0,4,2,1,0,134,854,20
44708,0,0,0,0,11,12,1,0,80,1587,12
10644,0,0,0,0,26,17,1,1,53,2524,8
3749,2,0,0,0,39,53,0,0,67,6198,11
1098,0,0,0,0,23,23,0,0,50,2359,9
13070,0,0,0,0,10,11,0,0,54,1293,7
2997,0,0,0,0,22,17,1,0,72,2320,10
6858,2,0,0,0,4,3,0,0,79,348,13
18674,0,1,0,0,10,11,0,0,91,1789,14
4006,2,0,0,0,30,18,0,0,67,3152,10
36968,0,0,0,0,2,3,1,0,122,427,21
26281,0,0,0,0,21,22,2,0,81,2557,13
17075,0,0,0,0,12,11,0,0,64,1570,10
1442,4,0,0,0,41,23,0,0,68,3420,11
26966,0,0,0,0,44,40,0,0,100,4308,19
8407,0,0,0,0,30,28,0,0,53,2631,8
11620,0,0,0,0,7,1,0,0,58,482,9
3238,0,0,0,0,32,19,0,0,63,2204,10
4365,2,0,0,0,7,4,0,0,61,523,9
27605,0,0,0,0,28,28,3,0,98,3446,16
33091,0,0,0,2,4,14,1,4,79,1012,11
27851,0,0,0,0,22,19,4,0,75,3391,14
27755,0,0,0,0,60,68,1,6,80,5956,15
12345,0,1,0,0,45,34,0,0,74,5139,10
10297,0,2,0,0,79,54,1,0,58,6491,9
24823,0,0,0,0,21,19,0,0,86,2231,13
24288,0,0,0,0,13,10,0,0,99,1901,16
41651,0,0,0,0,12,10,0,0,126,1628,20
26598,0,0,0,0,24,27,1,0,74,4058,10
1954,0,0,0,0,44,36,0,0,58,2308,8
11533,2,1,0,0,62,49,0,0,68,5822,10
44532,0,0,1,0,8,8,2,0,86,1009,14
43354,0,0,0,0,83,124,6,0,70,8448,11
29013,0,1,0,0,34,24,0,0,84,3206,11
4133,0,0,0,0,26,34,0,0,59,4482,9
37517,1,0,0,0,21,25,0,0,94,2916,14
23070,0,0,0,0,32,20,1,0,63,3105,11
14309,0,0,0,0,14,19,0,0,76,2319,13
28133,0,0,0,0,38,24,0,0,92,4287,14
36102,0,0,0,0,12,11,2,0,26,1501,4
24866,0,1,0,0,22,26,5,0,96,3252,16
28849,0,0,0,0,16,16,1,0,54,1579,9
16920,0,1,0,0,8,5,0,0,62,702,11
29192,0,0,0,0,42,40,1,5,60,3603,11
10145,2,0,0,0,18,19,0,0,70,2432,12
26392,1,0,0,0,14,14,0,0,84,1549,15
22232,0,1,0,0,10,13,0,0,80,2190,12
6865,0,0,0,0,8,9,0,0,62,1005,10
41099,1,0,0,1,16,10,0,0,120,1643,18
7335,0,0,0,0,15,27,0,0,60,2283,8
40194,0,0,0,1,20,38,1,1,97,3890,16
38223,0,0,0,0,38,40,8,1,86,5184,13
22743,0,0,0,0,19,34,0,0,104,2623,15
20468,0,0,0,0,5,2,0,0,53,538,7
37297,0,0,1,0,12,8,5,18,102,1721,17
29638,0,0,0,0,15,11,0,0,86,2045,13
44509,0,0,0,0,8,9,1,0,87,1310,17
9669,0,1,0,0,25,26,0,0,64,2327,10
41365,0,1,1,0,48,42,0,0,111,5745,18
20992,0,0,0,0,3,3,0,0,66,415,11
11267,0,0,0,0,2,4,0,0,61,418,10
6994,0,1,0,0,57,73,0,0,65,5655,9
23202,0,0,0,0,21,22,2,0,84,2429,15
5998,2,0,0,0,19,11,0,0,53,1593,9
1980,0,0,0,0,25,11,0,0,67,2495,10
17440,2,0,0,0,5,4,0,0,58,552,9
35494,0,0,1,0,5,2,1,0,80,433,16
30400,0,0,0,1,15,12,2,0,72,2145,11
23377,0,0,0,0,26,20,0,3,78,2978,14
28272,0,0,0,0,25,30,0,0,89,2990,13
29061,0,0,0,0,13,15,0,2,84,1728,11
7601,0,1,0,0,19,13,0,0,79,1914,12
6604,0,0,0,0,6,1,0,0,55,439,9
3131,0,0,0,0,19,17,0,0,66,2474,10
20024,0,1,0,0,3,1,0,0,81,439,12
17210,2,0,0,0,36,27,0,0,66,2729,10
42858,0,0,0,0,29,28,1,0,100,3046,16
3853,0,0,0,0,10,4,0,0,67,616,10
44437,0,1,0,0,33,58,10,0,71,5270,11
16220,0,0,0,0,48,45,0,0,61,5772,9
10013,0,0,0,0,33,28,0,0,53,4158,8
9683,0,0,0,0,14,22,0,0,61,2637,7
21650,0,0,0,0,26,26,0,0,73,3507,14
37509,0,0,0,0,85,78,7,1,65,9846,10
27495,0,0,0,0,15,14,1,0,74,2072,13
29592,0,0,0,0,17,12,0,0,71,1972,11
38545,0,0,1,0,7,11,1,1,82,1240,14
8375,2,1,0,0,45,49,0,0,57,5293,10
38175,0,0,1,0,44,26,6,0,128,4965,24
36,0,1,0,0,33,27,0,0,67,3423,10
1660,0,0,0,0,28,16,1,1,66,2804,10
19817,0,0,0,0,11,8,0,0,71,1197,11
19535,0,0,0,0,18,26,0,0,78,2394,10
15464,0,0,0,0,8,6,0,0,59,1209,10
16144,0,0,0,0,3,3,0,0,70,675,9
30632,2,0,1,1,57,54,7,3,117,6948,20
27629,0,0,0,0,17,29,1,3,90,2520,13
34044,0,0,0,0,17,28,0,2,91,2806,12
13965,0,0,0,0,3,4,0,0,101,517,16
38026,0,0,0,0,9,10,0,0,97,1884,15
7597,2,0,0,0,49,29,0,0,71,3598,11
14895,1,0,0,0,16,19,0,0,68,2020,10
39098,0,0,0,0,13,12,0,2,76,1555,14
34707,0,0,0,0,8,8,0,1,73,1272,11
37622,0,0,0,0,14,13,0,1,152,2086,22
4905,0,1,0,0,44,26,0,0,64,4171,9
41676,0,0,0,0,24,13,4,1,82,2736,12
10616,0,2,0,0,31,38,0,0,63,3390,9
6730,0,1,0,0,4,7,0,0,52,497,6
11841,0,0,0,0,6,5,0,0,71,755,12
18922,2,1,0,0,15,7,0,0,65,1216,10
12075,2,0,0,0,20,16,0,0,79,2224,12
34385,0,0,0,1,5,6,2,3,89,1280,14
5014,2,1,0,0,26,20,0,0,64,2611,11
41133,0,0,0,1,20,10,1,0,125,1345,20
17072,2,1,0,0,9,2,0,0,62,744,10
