,peri_title,comm_title,ques_title,excl_title,peri_text,comm_text,ques_text,excl_text,title_length,text_length,title_words
7647,0,0,0,0,6,2,0,0,72,572,11
17384,0,0,0,0,5,3,0,0,51,495,7
6586,0,1,0,0,59,30,0,0,66,4206,10
18809,0,0,0,0,17,14,0,0,62,2471,10
9138,0,0,0,0,23,20,0,0,49,2687,8
17515,2,0,0,0,7,4,0,0,74,536,10
19252,0,0,0,0,10,17,0,0,64,1526,8
33388,0,0,0,1,0,0,0,0,99,1,14
43079,0,0,0,0,26,34,10,1,117,2991,19
10754,1,1,1,0,59,51,1,0,79,4989,14
6594,2,0,0,0,6,1,0,0,64,239,12
4029,0,0,0,0,7,7,0,0,71,791,11
22870,0,1,0,0,30,27,0,0,94,3820,13
13067,0,0,0,0,38,17,0,0,70,2785,11
20812,0,0,0,0,2,0,0,0,52,405,9
23617,1,0,0,0,18,14,1,0,95,1515,14
20239,0,0,0,0,47,57,2,0,63,4834,10
24077,0,0,0,0,27,11,0,0,85,2759,13
12506,0,0,0,0,22,14,0,0,42,2568,6
27367,0,0,0,0,18,19,2,0,94,2755,16
29243,0,0,0,0,19,29,0,0,67,3242,12
34527,0,0,0,0,14,15,1,0,166,3113,22
23722,0,1,0,0,23,19,2,0,131,3031,20
12473,0,0,0,0,46,34,0,0,43,6230,8
16914,0,1,0,0,25,35,0,0,63,3681,10
32072,0,0,0,1,11,10,0,0,89,1205,13
37892,2,0,0,0,16,10,0,0,126,2150,18
22588,0,0,0,0,19,10,0,0,85,2553,12
42257,0,1,0,0,13,11,0,0,128,1367,19
34335,0,0,0,0,0,0,0,0,112,1,17
5388,2,0,0,0,53,31,0,0,59,6066,10
34074,0,0,2,0,14,17,1,0,96,1405,16
16096,0,0,0,0,15,23,0,0,77,2116,10
16374,0,0,0,0,20,47,0,0,65,3707,9
3574,0,0,0,0,17,7,0,0,53,1665,8
41718,0,0,0,0,19,26,0,0,150,3049,25
31361,0,0,0,0,10,12,0,1,77,1507,13
28867,0,0,0,0,14,22,0,0,70,2294,11
4414,0,0,0,0,19,16,0,0,49,2122,7
7795,2,0,0,0,44,39,0,1,73,4853,11
13409,0,0,0,0,6,5,0,0,63,668,10
24402,1,0,0,0,31,19,0,1,74,3116,12
22970,0,0,0,0,14,15,3,0,98,2195,16
1003,2,0,0,0,18,14,0,0,66,1575,11
17967,2,0,0,0,50,33,0,0,77,4749,11
1591,0,1,0,0,46,52,0,0,58,4356,8
35017,0,0,0,0,24,19,1,0,104,2538,16
26999,0,0,0,0,20,15,1,0,57,2223,10
31868,0,0,0,0,24,23,0,0,140,3021,22
41220,0,0,0,1,27,35,1,0,129,3279,20
39218,0,0,0,1,49,57,1,0,128,6339,18
29244,0,0,0,0,13,20,0,0,100,2103,16
2975,0,0,0,0,22,15,0,0,60,2227,10
4190,0,0,0,0,14,8,0,0,76,1594,12
39726,0,0,0,1,52,50,1,0,129,6612,19
18230,0,0,0,0,32,22,0,0,76,3863,12
21011,0,0,0,0,9,20,0,0,51,1469,8
36249,2,0,0,1,5,1,0,0,89,372,15
25235,0,0,0,0,20,8,2,1,86,2071,14
26149,0,0,0,0,13,11,1,0,99,1845,13
15296,0,0,0,0,18,24,0,0,58,2300,9
40152,0,0,0,0,4,4,0,0,106,1172,18
3116,0,0,0,0,5,3,0,0,59,539,7
14389,0,0,0,0,54,72,0,0,55,6700,8
23546,0,0,0,0,30,43,1,0,66,2942,10
31770,0,1,0,0,53,60,0,1,157,6395,23
39173,0,0,1,0,24,11,3,0,114,2905,19
34374,0,0,1,0,7,13,0,0,71,1450,10
10428,0,3,0,0,5,3,0,0,72,511,10
829,0,0,0,0,14,18,0,0,59,1825,10
18143,0,0,0,0,38,16,0,0,64,3076,8
7617,2,0,0,0,29,20,0,0,77,2357,11
13767,0,0,0,0,39,38,0,0,64,5061,10
42561,0,1,0,0,14,6,0,0,108,1866,18
29393,2,0,0,0,16,13,0,0,71,1854,9
7190,0,0,0,0,4,5,0,0,60,431,10
9128,2,0,0,0,49,46,0,0,65,4788,11
42373,0,3,0,0,20,23,1,2,115,2484,19
971,0,0,0,0,2,2,0,0,65,353,9
36051,0,2,0,0,72,89,4,0,83,9060,10
22149,0,0,0,0,20,37,0,0,80,3159,16
14093,0,0,0,0,16,19,0,0,77,2345,10
26597,0,0,0,0,28,36,1,0,69,3101,11
11529,0,0,0,0,17,19,0,0,67,2114,9
26289,0,0,0,0,44,25,0,0,96,4577,14
16766,0,1,0,0,14,13,0,0,74,1900,11
26365,0,0,0,0,27,19,2,4,85,2798,14
15641,0,0,0,0,6,8,0,0,67,993,10
5472,2,0,0,0,36,39,0,0,50,3894,7
30777,0,0,0,1,20,19,1,5,53,2302,9
43858,0,1,0,0,13,16,1,0,66,2025,11
5313,2,0,0,0,20,11,0,0,60,1666,9
16290,0,0,0,0,7,4,0,0,59,1149,10
22673,0,0,0,0,13,20,1,0,70,2286,12
38498,0,0,0,0,18,7,1,0,73,1385,12
14867,2,1,0,0,26,21,0,0,73,2778,13
40849,0,2,0,0,23,14,0,0,92,2558,14
44252,0,1,0,0,21,29,2,0,88,3557,16
34895,0,0,0,0,0,0,0,1,77,192,11
33924,0,0,0,0,4,5,0,0,98,603,15
15635,0,0,0,0,9,13,0,0,55,1398,9
37291,0,0,1,1,20,19,7,0,73,2107,13
3184,0,0,0,0,8,1,0,0,75,503,11
24428,0,0,0,0,12,17,0,1,92,1990,13
35589,0,0,0,0,17,26,0,0,64,2451,7
35983,0,0,0,0,5,19,0,2,55,2143,6
39240,0,2,0,0,25,27,4,1,108,2774,17
16236,0,0,0,0,48,45,0,1,61,5925,7
34509,0,5,0,0,22,16,8,0,163,3976,22
15695,0,0,0,0,4,4,0,0,68,811,11
38639,0,0,1,0,19,17,0,0,69,2306,11
17623,2,0,0,0,22,13,0,0,64,1973,10
4673,0,1,0,0,14,22,0,0,66,2581,11
42972,0,0,0,0,12,26,2,0,119,2231,19
42116,0,0,0,0,74,56,25,4,104,9352,17
1965,0,0,0,0,34,32,0,0,56,4476,9
16051,0,0,0,0,12,19,0,0,60,2088,11
1585,2,0,0,0,32,36,0,0,53,3722,8
35108,0,0,0,0,21,24,1,0,115,2688,17
25471,0,0,0,0,26,15,0,0,73,2891,12
10422,0,1,0,0,56,30,0,0,73,4557,12
6448,0,0,0,0,22,18,0,0,72,2479,11
3514,0,0,0,0,5,4,0,0,89,707,14
31659,0,1,0,0,11,19,0,0,158,1954,23
19305,2,1,0,0,4,4,0,0,55,710,10
44175,0,0,0,0,65,98,0,0,76,9085,13
35841,0,2,0,0,43,34,0,0,133,4063,25
22234,0,0,0,0,30,30,6,7,91,3783,14
17027,2,1,0,0,38,27,0,0,84,4401,12
26677,0,0,0,0,26,33,4,2,68,2994,11
34208,0,0,0,0,10,10,0,0,77,2098,13
37233,0,0,0,0,8,11,1,0,77,1118,12
21467,0,0,0,0,16,28,0,0,84,2967,11
34290,0,0,0,1,0,0,0,0,95,112,13
21595,0,0,0,0,16,14,0,0,78,1756,11
38347,0,0,0,0,8,2,0,0,130,790,22
5348,0,1,0,0,53,59,0,0,72,7060,10
5854,0,0,0,0,3,5,0,0,61,524,12
34101,0,0,0,1,9,3,4,2,90,1192,14
9136,2,0,0,0,2,7,0,0,69,630,10
26953,0,0,0,0,10,8,0,0,96,1406,18
13374,0,0,0,0,3,0,0,0,62,444,9
28077,0,0,0,0,19,15,2,0,88,2084,15
8880,1,0,0,0,5,5,0,0,78,430,12
43702,0,2,1,0,183,248,20,1,116,31069,18
1445,0,1,0,0,41,37,0,0,69,4786,10
5951,2,0,0,0,7,6,0,0,65,613,10
10621,0,1,0,0,40,53,0,0,67,4657,11
23968,0,0,0,0,34,22,3,1,108,3139,16
16261,0,0,0,0,41,42,0,0,72,5552,10
11578,0,0,0,0,5,1,0,0,63,532,9
5023,0,0,0,0,30,33,0,0,51,4471,9
36418,0,0,0,1,22,18,0,0,100,1829,14
8326,2,0,0,0,5,4,0,0,62,425,8
31895,0,0,1,1,14,9,6,3,119,2636,21
44296,1,0,1,0,21,36,0,0,69,3522,11
37046,0,0,0,0,2,5,1,0,123,520,18
16215,0,0,0,0,29,26,0,0,79,3080,12
39061,0,0,0,1,38,40,0,1,127,3178,22
26229,0,0,0,0,33,34,2,1,98,4074,17
21992,0,0,0,0,33,19,0,1,75,2882,9
31285,1,0,0,0,20,21,0,0,130,2623,17
15279,0,0,0,0,22,39,0,0,67,3490,8
19993,0,0,0,0,18,15,0,1,72,2274,9
429,2,0,0,0,8,3,0,0,66,397,12
21300,0,0,0,0,14,10,0,0,64,960,9
17414,0,0,0,0,28,22,0,0,74,4457,12
25398,0,1,0,0,19,15,2,0,71,2167,11
39403,1,1,0,1,11,20,2,1,108,1740,17
7703,0,1,0,0,39,33,0,0,65,4116,10
43606,0,0,0,0,17,32,0,0,41,2885,7
6073,0,0,0,0,93,46,0,0,46,7142,6
21194,0,0,0,0,17,15,0,0,59,1773,7
38076,0,0,0,0,25,22,1,1,83,2485,14
39665,0,0,0,0,21,18,0,0,121,2888,18
3286,0,0,0,0,6,6,0,0,64,689,10
11779,0,0,0,0,21,16,0,0,60,2489,10
34402,0,0,1,1,0,0,0,0,92,1,16
21262,2,0,0,0,10,3,0,0,84,785,12
5752,0,0,0,0,13,12,0,0,45,1189,6
32612,0,1,0,0,15,9,2,1,172,2327,26
15687,2,0,0,0,9,2,0,0,68,527,12
3096,0,0,0,0,12,8,0,0,58,1293,10
33123,0,0,0,1,39,21,5,0,137,4593,24
14876,0,0,0,0,2,3,0,0,70,286,10
29871,0,0,0,0,13,23,1,0,79,1373,13
34776,0,0,0,1,40,26,0,1,131,3185,19
22838,0,0,0,0,13,16,0,0,76,1852,12
40637,0,0,0,0,12,14,1,2,88,1287,15
16225,0,0,0,0,4,2,0,0,52,521,6
31211,0,0,0,2,81,83,7,6,134,10062,19
2354,0,0,0,0,48,24,0,0,61,3856,9
31052,0,0,1,0,65,58,6,1,98,8229,19
36562,0,0,0,0,10,14,0,0,68,1788,12
12001,0,0,0,0,6,8,0,0,71,1074,10
4800,0,0,0,0,6,3,0,0,71,438,10
33676,0,0,0,0,6,3,1,0,76,568,10
5419,2,1,0,0,21,33,0,0,58,3251,10
6246,0,0,0,0,26,26,0,0,63,3089,12
39647,0,0,0,0,9,5,0,0,72,1266,11
28668,0,0,0,0,15,16,2,0,71,1631,9
33030,0,0,0,0,11,10,0,0,161,1029,25
33400,0,0,0,1,12,16,0,0,113,1756,14
27657,0,1,0,0,20,14,0,0,70,2150,11
20675,0,0,0,0,19,34,0,0,54,3031,9
24642,0,0,0,0,32,27,5,0,90,3403,13
42375,0,0,0,0,6,2,2,0,67,720,12
40988,0,0,0,0,17,6,0,0,70,1421,10
5658,0,0,0,0,7,2,0,0,84,652,11
13377,0,0,0,0,19,37,0,0,57,3038,9
3661,2,0,0,0,5,3,0,0,60,595,10
15869,0,0,0,0,16,24,0,0,66,2702,10
30976,2,0,0,0,19,8,2,0,127,1606,21
5117,0,0,0,0,7,3,0,0,84,630,11
18207,0,0,0,0,3,3,0,0,74,686,11
6484,2,0,0,0,4,1,0,0,57,340,7
15398,4,0,0,0,18,9,0,0,80,1822,12
29918,0,0,0,0,19,25,0,1,77,2369,11
21116,2,1,0,0,14,9,0,0,44,1255,9
25511,0,0,0,0,22,25,2,0,82,2020,15
14791,0,1,0,0,14,22,0,0,71,2411,10
5532,0,0,0,0,17,11,0,0,69,1538,9
18020,0,0,0,0,32,42,0,0,58,4225,9
3931,2,1,0,0,4,3,0,0,72,478,11
30995,0,0,0,1,12,14,2,4,167,1628,26
34883,0,0,0,2,0,0,0,2,96,129,15
1182,0,0,0,0,41,37,0,0,64,4419,10
3284,2,0,0,0,21,24,0,0,69,2528,12
27282,0,1,0,0,39,22,9,0,60,4166,9
24278,0,0,0,0,30,41,0,0,94,3784,16
26567,0,0,0,0,30,33,0,0,79,3134,13
2211,0,1,0,0,6,4,0,0,81,720,11
37901,0,2,1,0,62,46,1,1,135,5982,23
30780,0,0,0,0,64,61,5,1,96,6938,14
1586,0,0,0,0,5,7,0,0,67,850,10
7423,2,0,0,0,4,3,0,0,64,727,8
32410,0,0,0,0,39,40,0,0,80,4787,13
22820,0,0,0,0,11,21,0,0,74,2128,9
36991,0,0,0,0,14,16,1,0,117,2266,18
43781,0,0,0,0,16,24,0,0,70,2927,12
20217,0,0,0,0,19,31,0,0,65,2322,10
26803,0,0,0,0,29,41,0,0,63,3013,13
37043,0,0,0,0,17,26,0,0,107,2609,18
4278,2,1,0,0,26,30,0,0,59,2481,10
43586,0,0,0,0,8,13,1,0,84,1599,14
16839,2,1,0,0,20,11,0,0,61,1760,9
800,0,0,0,0,29,20,0,0,64,2436,12
14856,0,1,0,0,4,4,0,0,78,568,13
29734,0,0,0,0,22,18,0,0,83,2849,16
43719,0,0,0,0,21,28,0,0,62,4057,9
11914,0,0,0,0,35,47,0,0,54,4573,8
18778,2,3,0,0,5,5,0,0,84,641,12
26040,0,1,0,0,19,22,1,0,84,2039,16
5509,0,0,0,0,6,2,0,0,52,463,9
43521,0,2,0,0,11,11,0,0,52,1587,8
11973,2,0,0,0,5,7,0,0,63,776,11
30787,0,0,0,1,42,44,3,4,154,3749,28
28239,0,0,0,0,21,24,0,1,90,2881,13
9866,0,0,0,0,35,21,0,0,46,2537,6
570,0,0,0,0,34,37,0,0,58,3608,8
42742,0,0,0,0,6,8,0,0,101,1427,15
13220,2,0,0,0,27,18,0,0,50,3182,9
22434,0,0,0,0,11,11,0,0,83,1330,11
34578,0,0,0,0,18,19,1,0,144,3043,21
35052,0,0,0,1,9,10,2,2,79,1622,12
28639,0,1,0,0,31,24,1,0,76,2954,12
16123,0,0,0,0,9,9,0,0,63,1284,9
10810,0,0,0,0,26,24,0,0,68,2506,9
8318,0,0,0,0,13,11,0,0,71,1939,9
24275,0,0,0,0,15,19,1,1,65,2177,11
464,0,0,0,0,27,24,0,0,58,3179,10
36351,0,0,0,0,17,19,0,0,93,2089,17
8510,0,0,0,0,4,2,0,0,67,376,10
5375,0,0,0,0,56,22,0,0,64,4331,9
24508,0,0,0,0,31,23,7,5,83,2816,11
39894,0,1,0,0,15,21,1,1,131,2712,19
63,0,1,0,0,15,22,0,0,65,2224,10
3253,0,1,0,0,39,29,0,0,64,4404,10
4940,0,0,0,0,3,1,0,0,78,499,11
19727,2,0,0,0,12,21,0,0,83,1713,13
22249,0,0,1,0,37,57,1,1,76,5111,12
15960,0,1,0,0,18,19,0,0,63,2423,12
12699,0,0,0,0,2,3,0,0,64,397,9
35151,0,1,0,1,4,0,0,0,140,252,22
32977,0,0,1,1,0,0,1,0,140,95,22
16983,2,0,0,0,4,4,0,0,56,399,9
8918,2,0,0,0,53,40,1,0,62,5067,9
20603,0,0,0,0,1,0,0,0,66,233,9
36007,0,1,0,0,4,5,0,0,139,438,21
41307,0,0,0,1,11,17,0,0,128,1359,18
11711,2,1,0,0,13,6,0,0,59,1710,9
1425,0,1,0,0,35,29,0,0,51,4198,8
22321,0,0,0,0,16,26,0,0,75,2310,13
34188,0,0,0,0,5,3,0,2,115,551,18
34560,1,1,0,1,15,14,2,0,112,1629,17
33642,0,0,1,0,0,0,0,0,109,1,19
34513,0,0,0,0,1,0,0,1,92,143,13
34191,0,0,0,1,2,7,0,0,111,700,15
34209,0,0,0,1,0,0,0,0,68,1,10
35303,0,1,0,0,19,30,1,0,134,3383,21
5161,0,0,0,0,7,2,0,0,81,422,12
22466,0,1,0,0,24,17,1,0,98,2883,18
10659,0,0,0,0,18,17,0,0,64,2435,11
236,0,0,0,0,19,11,0,0,68,1748,12
6471,2,0,0,0,21,13,0,0,64,1852,9
17387,0,0,0,0,2,1,0,0,57,386,7
2063,0,0,0,0,4,3,0,0,58,259,8
3702,2,0,0,0,17,12,2,0,74,1993,9
15921,2,0,0,0,49,46,0,0,81,5397,11
20644,0,0,0,0,20,26,0,0,73,2466,10
16239,0,0,0,0,9,11,0,0,51,1331,7
12278,0,2,0,0,16,32,0,0,71,2797,11
4283,2,0,0,0,8,2,0,0,55,453,9
27582,0,0,0,0,17,18,0,0,87,2242,13
8385,0,0,0,0,5,4,0,0,62,597,7
31466,0,0,2,1,33,42,9,3,145,4833,21
25388,0,0,0,0,23,27,4,0,82,2397,14
19225,0,0,0,0,5,2,0,0,63,352,9
604,0,0,0,0,36,47,0,0,54,5188,8
36006,0,0,0,0,13,6,0,0,112,1356,19
29421,0,0,0,0,42,22,0,0,96,4092,15
35412,0,0,0,1,0,0,1,0,60,20,10
4534,0,0,0,0,48,34,0,1,60,5174,9
38976,0,1,0,0,20,22,1,0,133,2849,19
27418,1,1,0,0,32,31,0,0,96,3205,15
21937,0,0,0,0,21,17,0,0,71,2230,10
21048,0,0,0,0,4,5,0,0,69,747,11
589,0,0,0,0,37,42,0,0,69,4237,11
41401,0,0,0,0,19,24,0,0,70,3156,11
21578,0,0,0,0,34,27,2,0,96,3375,15
38046,0,0,0,0,10,14,0,0,95,1613,16
44239,0,0,0,0,8,15,0,0,34,1895,6
37626,0,0,0,0,10,7,1,1,110,1539,16
15336,0,0,0,0,23,22,0,0,56,2262,9
33999,0,0,0,1,21,13,0,0,92,1998,12
21166,0,0,0,0,45,35,0,0,26,3850,5
7417,0,0,0,0,14,7,0,0,46,1135,5
33463,0,0,0,0,13,16,1,2,135,1418,22
14214,0,1,0,0,6,7,0,0,74,735,11
27667,0,0,0,0,20,29,2,0,68,2389,10
37365,0,0,0,0,10,12,0,1,77,1507,13
13853,0,0,0,0,9,9,0,0,52,1035,9
13286,0,0,0,0,20,23,0,0,65,2492,10
10853,0,0,0,0,10,11,0,0,52,1374,8
479,1,0,0,0,5,6,1,0,72,442,11
16897,0,0,0,0,10,17,0,0,58,2000,9
28202,0,1,0,0,17,9,0,0,79,2128,13
10002,0,0,0,0,32,48,1,0,81,4407,11
2395,0,0,0,0,26,19,0,0,68,2474,9
38768,0,0,0,0,10,11,0,0,90,1483,15
30587,0,1,1,0,30,41,0,0,149,4023,24
29966,0,0,0,0,13,17,2,0,82,1947,14
44877,0,0,0,0,87,130,7,0,95,16767,15
12678,0,0,0,0,17,21,0,0,57,2625,7
32201,0,0,0,0,5,0,0,1,116,447,19
41680,2,0,1,0,43,27,3,0,84,4173,15
27130,0,0,0,0,23,20,0,0,86,1976,12
21223,0,0,0,0,11,11,0,0,55,1329,9
28844,0,0,0,0,10,25,0,0,73,1845,11
38823,0,0,1,0,35,37,2,0,97,5186,16
19841,0,0,0,0,23,28,0,0,74,3010,11
41094,0,0,0,1,16,14,0,1,151,2666,22
39921,0,0,0,0,12,9,0,0,92,1505,15
1962,2,0,0,0,9,6,0,0,78,497,13
5950,0,0,0,0,36,13,0,0,70,2373,12
26449,0,0,0,0,27,15,0,0,94,2741,17
31512,0,0,1,0,19,11,5,4,109,2363,14
22052,0,1,0,0,15,18,0,0,103,1766,14
31510,0,0,0,1,18,13,5,2,149,1960,22
26047,0,0,0,0,14,16,2,0,90,2057,17
44604,0,0,0,0,152,213,4,1,69,23705,12
34517,0,0,0,0,17,19,0,0,76,2604,11
9261,0,0,0,0,15,9,0,0,49,1440,7
14846,0,0,0,0,9,11,0,0,74,1685,11
4860,2,1,0,0,6,1,0,0,56,334,8
10873,0,0,0,0,45,36,0,0,59,4907,10
26494,0,0,0,0,21,25,0,0,63,1956,10
42846,0,0,0,1,14,13,1,0,52,1842,9
20297,0,0,0,0,38,37,0,0,42,3322,6
39769,0,1,0,0,5,4,0,0,139,893,24
19506,0,1,0,0,45,16,0,0,64,3118,11
36820,0,2,0,0,1,2,1,0,111,350,21
19188,0,0,0,0,22,11,0,0,50,2200,7
38264,0,0,0,0,15,27,0,0,114,1980,19
430,0,0,0,0,6,1,0,0,54,421,8
26765,0,0,0,0,21,18,0,0,63,2070,10
22636,0,1,0,0,18,21,1,0,82,2689,13
5668,2,1,0,0,31,19,0,0,68,2899,10
20716,0,0,0,0,54,55,1,0,62,5632,10
26121,0,0,0,0,21,23,0,0,74,2927,13
4065,0,0,0,0,56,58,0,0,89,7026,16
42737,0,0,1,0,15,25,0,0,82,1534,13
16159,0,0,0,0,9,13,0,0,64,1452,10
31171,0,0,0,0,15,30,0,0,150,1807,22
9738,0,0,0,0,35,23,0,0,68,3612,9
41467,0,1,0,0,21,19,1,0,139,2729,22
6071,0,1,0,0,24,31,0,2,65,2559,10
26744,0,0,0,0,23,13,0,0,91,3108,11
459,0,2,0,0,20,7,2,9,75,1897,13
31763,0,0,0,0,17,19,2,2,92,2476,14
5138,2,1,0,0,35,23,0,0,65,2558,11
22262,0,0,0,0,32,22,6,2,93,3058,14
12811,0,0,0,0,18,16,0,0,55,1970,8
14400,0,0,0,0,3,2,0,0,71,537,12
12669,0,0,0,0,9,10,0,0,66,1810,10
27398,0,1,0,0,16,19,1,0,76,2270,12
16349,0,1,0,0,5,8,0,0,52,704,10
18795,0,0,0,0,8,10,0,0,53,1304,7
29516,0,1,0,0,26,18,0,0,90,2965,14
10914,0,0,0,0,26,19,0,0,64,2386,9
15942,0,0,0,0,3,5,0,0,66,586,10
17070,0,0,0,0,3,0,0,0,67,557,10
44576,0,0,0,0,7,9,0,1,75,1161,10
6668,2,0,0,0,14,1,0,0,73,946,11
17838,0,0,0,0,15,12,0,0,73,1394,10
29120,0,0,0,0,22,30,3,0,86,3236,13
21884,0,0,0,0,27,33,3,0,75,3163,11
37089,0,0,0,0,15,24,0,0,87,2144,13
30820,0,0,0,0,2,8,34,1,72,1637,13
11613,0,0,0,0,14,10,0,0,74,1873,12
43001,0,0,0,1,0,0,0,0,75,1,13
28469,0,2,0,0,19,21,0,0,95,1805,12
17269,0,0,0,0,46,54,0,0,53,4774,8
11624,0,0,0,0,32,58,0,0,45,4488,8
12260,2,0,0,0,4,4,0,0,55,547,9
40859,0,0,0,0,35,27,1,0,127,3523,17
27688,0,0,0,0,19,21,0,0,78,1857,11
40459,2,1,0,1,13,12,1,1,159,1373,24
34980,0,0,0,0,14,15,0,0,113,1816,15
23596,0,0,0,0,17,15,1,0,95,1921,16
38760,0,0,0,0,0,0,0,1,98,29,16
8399,0,0,0,0,12,14,0,0,66,1656,8
16343,0,1,0,0,9,23,0,0,78,1408,13
39107,0,0,0,0,21,22,0,0,153,2676,24
39629,0,0,0,0,11,3,0,1,116,1026,16
44663,0,2,0,1,5,14,0,3,48,1434,8
5559,0,0,0,0,12,5,0,0,70,1069,11
39476,0,0,0,0,8,8,1,1,54,1615,10
11139,0,0,0,0,40,40,0,0,44,5023,7
10222,2,0,0,0,5,3,0,0,74,520,10
26612,0,0,0,0,21,26,0,0,61,2526,10
25182,0,1,0,0,25,22,1,0,92,3396,17
28350,0,1,0,0,12,24,4,0,73,2018,12
43383,0,0,0,0,8,20,0,1,58,2054,10
42881,0,0,1,0,12,6,0,1,85,1577,13
9528,0,0,0,0,12,18,2,0,65,1758,10
27059,0,1,0,0,14,14,1,0,90,2152,13
9812,0,0,0,0,10,14,0,0,66,1294,9
27974,0,0,0,0,37,42,0,1,77,4032,11
3980,0,0,0,0,4,6,0,0,78,387,11
26010,0,0,0,0,25,32,3,0,77,3087,11
38219,0,0,0,0,18,20,0,0,93,2969,17
7431,0,2,0,0,4,2,0,0,63,362,10
25306,0,0,0,0,16,11,1,0,91,2158,13
33405,0,0,0,0,0,0,0,0,74,1,11
13152,0,0,0,0,9,15,0,0,60,1272,8
1643,0,0,0,0,34,45,2,0,50,5282,9
2187,0,2,0,0,28,8,0,6,73,1544,11
20261,0,0,0,0,3,3,0,0,69,482,10
12667,0,0,0,0,4,3,0,0,68,487,10
37053,0,0,0,0,4,8,0,0,90,744,15
37356,0,0,1,0,27,31,3,2,84,3541,13
38722,0,0,0,0,13,16,1,0,55,1973,9
26773,2,0,0,0,33,37,1,1,98,3304,14
25462,0,0,0,0,15,17,1,0,84,1783,15
33336,0,0,0,1,49,55,0,0,134,5728,18
34233,0,0,0,0,16,13,0,0,108,1705,17
32165,0,0,1,0,7,0,4,5,96,991,16
12539,0,0,0,0,21,12,0,0,70,2584,11
43156,0,0,0,0,11,15,0,0,111,1692,21
18527,0,0,0,0,4,5,0,0,69,779,12
9003,0,0,0,0,20,17,0,0,45,2055,8
19190,2,0,0,0,23,9,0,0,66,2568,11
11111,0,0,1,0,27,15,0,0,65,2351,9
37795,0,0,0,2,20,34,0,2,107,2075,18
20399,0,0,0,0,22,33,0,0,62,3306,9
17208,2,1,0,0,4,4,0,0,67,783,10
38945,2,0,0,0,43,40,2,0,126,5999,21
14216,0,0,0,0,2,4,0,0,62,482,11
40477,0,1,0,0,4,3,0,0,113,401,17
30964,0,0,0,0,28,27,2,3,165,3909,27
41641,0,1,0,1,5,3,0,0,120,701,20
36784,0,0,0,1,11,22,3,2,85,1479,13
4026,2,0,0,0,24,19,0,0,52,2441,8
30387,0,0,0,0,15,13,0,0,73,2061,9
2447,2,0,0,0,4,1,0,0,61,488,10
42901,0,0,0,1,1,2,2,1,64,394,10
34634,1,0,0,1,14,17,0,0,115,1949,17
20697,0,0,0,0,49,34,0,0,61,5225,11
35788,0,0,0,0,5,5,0,0,132,816,22
27069,0,0,0,0,25,15,0,0,82,2400,12
16841,0,1,0,0,11,16,0,0,55,1705,9
44073,0,0,0,0,8,10,0,0,91,1717,14
42869,0,0,0,0,53,54,0,0,140,6449,23
26832,0,0,0,0,20,16,0,0,95,2655,13
35289,0,0,0,0,20,20,1,0,98,2253,14
105,2,0,0,0,11,7,0,0,71,1189,13
31519,0,2,1,0,29,38,8,0,153,5599,25
41244,0,0,0,0,6,14,3,0,108,563,17
18837,0,0,0,0,20,22,0,0,62,2699,11
20939,2,0,0,0,5,1,0,0,66,225,11
22433,0,0,0,0,52,56,2,2,81,5368,16
9098,0,0,0,0,3,1,0,0,67,227,11
3802,0,0,0,0,3,6,0,0,57,502,10
7076,0,0,0,0,6,6,0,0,69,543,9
10253,1,0,0,0,10,9,0,0,48,1365,7
38136,1,1,0,0,0,0,0,0,145,123,24
10066,0,0,0,0,26,21,0,0,64,1837,10
18683,0,1,0,0,14,31,0,0,70,2400,13
14780,0,0,0,0,13,16,0,0,76,1953,10
20826,0,0,0,0,6,3,0,0,79,579,12
39969,0,0,0,1,20,20,1,0,80,1899,15
35012,0,1,1,0,20,27,4,0,122,2945,18
23080,0,1,0,0,21,12,0,0,102,2283,15
8459,0,0,0,0,14,18,0,0,66,1779,8
27950,0,0,0,0,20,14,1,1,76,2517,12
2217,0,0,0,0,35,32,0,0,64,3522,8
23079,0,0,0,0,34,26,8,5,112,3791,17
25133,0,1,0,0,19,21,1,1,82,2068,13
18321,0,0,0,0,17,12,0,0,73,2006,8
26447,0,0,0,0,16,15,0,0,67,2527,11
8392,0,0,0,0,17,18,0,0,50,2445,6
43566,0,0,0,0,3,6,0,0,64,617,9
3133,2,0,0,0,14,4,0,0,56,463,9
43847,0,0,0,0,13,17,2,0,71,2032,13
2053,0,0,0,0,5,4,0,0,54,433,9
9493,0,0,0,0,22,32,1,1,55,3049,9
11550,0,0,0,0,16,15,0,0,66,2004,9
34563,0,1,0,1,0,0,0,2,84,44,12
22296,1,0,0,0,47,39,2,2,79,3974,13
34839,0,1,0,0,13,13,2,1,100,1482,15
26938,0,0,0,0,12,16,0,0,85,1791,14
35537,0,0,0,0,6,0,1,2,103,655,17
44692,0,1,1,0,121,176,5,0,92,20819,14
26809,0,0,0,0,14,22,0,0,59,1816,9
2213,2,0,0,0,21,15,0,0,49,2139,8
26838,0,0,0,0,34,29,4,0,85,2164,14
38696,0,0,0,0,53,36,0,0,98,4177,15
13537,0,0,0,0,14,15,0,0,61,1880,10
14554,0,0,0,0,6,1,0,0,65,671,9
28552,0,0,0,0,17,10,2,0,75,1893,12
